year,datanum,serial,hhwt,gq,us2000c_serialno,pernum,perwt,us2000c_pnum,us2000c_sex,us2000c_age,us2000c_hispan,us2000c_race1,us2000c_marstat,us2000c_educ,us2000c_inctot
2000,4,646408,100,Households under 1970 definition,3804412,3,100,3,2,8,1,1,5,2,BBBBBBB
2000,4,646408,100,Households under 1970 definition,3804412,4,100,4,2,6,1,1,5,2,BBBBBBB
2000,4,646408,100,Households under 1970 definition,3804412,5,100,5,2,1,1,1,5,0,BBBBBBB
2000,4,646497,100,Households under 1970 definition,5396085,1,100,1,1,30,1,2,5,9,12000
2000,4,646529,100,Households under 1970 definition,5961581,1,100,1,1,23,1,1,1,11,32600
2000,4,646529,100,Households under 1970 definition,5961581,2,100,2,2,23,1,1,1,13,14200
2000,4,646664,100,Households under 1970 definition,8365906,1,100,1,1,59,1,2,4,4,55600
2000,4,646664,100,Households under 1970 definition,8365906,2,100,2,1,2,1,2,5,0,BBBBBBB
2000,4,646664,100,Households under 1970 definition,8365906,3,100,3,2,32,1,2,5,9,300
2000,4,646851,100,Households under 1970 definition,1390907,1,100,1,2,48,1,2,3,9,23500
2000,4,646969,100,Group quarters--Institutions,2885741,1,100,1,1,20,1,2,5,11,0
2000,4,647099,100,Households under 1970 definition,4339674,1,100,1,2,27,1,2,5,11,21700
2000,4,647099,100,Households under 1970 definition,4339674,2,100,2,2,6,1,2,5,2,BBBBBBB
2000,4,647099,100,Households under 1970 definition,4339674,3,100,3,1,0,1,2,5,0,BBBBBBB
2000,4,647219,100,Households under 1970 definition,5740458,1,100,1,2,51,1,1,1,11,40200
2000,4,647287,100,Households under 1970 definition,6553533,1,100,1,2,79,1,1,2,9,7000
2000,4,647418,100,Households under 1970 definition,8235756,1,100,1,2,74,1,2,2,8,0
2000,4,647418,100,Households under 1970 definition,8235756,2,100,2,2,25,1,2,5,9,7200
2000,4,647533,100,Households under 1970 definition,9428424,1,100,1,1,51,1,6,1,12,60840
2000,4,647533,100,Households under 1970 definition,9428424,2,100,2,2,48,1,1,1,10,0
2000,4,647551,100,Households under 1970 definition,9599347,1,100,1,2,20,1,2,1,8,240
2000,4,647551,100,Households under 1970 definition,9599347,2,100,2,2,1,1,2,5,0,BBBBBBB
2000,4,647561,100,Households under 1970 definition,9698035,1,100,1,1,34,1,1,3,11,30050
2000,4,648014,100,Households under 1970 definition,7480674,1,100,1,2,54,1,1,3,14,42600
2000,4,648099,100,Households under 1970 definition,9134966,1,100,1,1,42,1,1,1,9,35050
2000,4,648099,100,Households under 1970 definition,9134966,2,100,2,2,42,1,1,1,14,54200
2000,4,648099,100,Households under 1970 definition,9134966,3,100,3,1,12,1,1,5,3,BBBBBBB
2000,4,648173,100,Households under 1970 definition,508415,1,100,1,2,84,1,1,2,4,11100
2000,4,648253,100,Households under 1970 definition,2084584,1,100,1,1,27,1,1,1,8,34800
2000,4,648253,100,Households under 1970 definition,2084584,2,100,2,2,28,1,1,1,10,21900
2000,4,648253,100,Households under 1970 definition,2084584,3,100,3,2,9,1,1,5,2,BBBBBBB
2000,4,648253,100,Households under 1970 definition,2084584,4,100,4,2,8,1,1,5,2,BBBBBBB
2000,4,648253,100,Households under 1970 definition,2084584,5,100,5,1,1,1,1,5,0,BBBBBBB
2000,4,648325,100,Households under 1970 definition,3675380,1,100,1,1,57,1,1,2,5,7500
2000,4,648413,100,Households under 1970 definition,5245484,1,100,1,1,43,1,1,1,9,34020
2000,4,648413,100,Households under 1970 definition,5245484,2,100,2,2,42,1,1,1,12,42000
2000,4,648413,100,Households under 1970 definition,5245484,3,100,3,2,14,1,1,5,4,BBBBBBB
2000,4,648413,100,Households under 1970 definition,5245484,4,100,4,2,18,1,1,5,11,0
2000,4,648429,100,Households under 1970 definition,5505908,1,100,1,2,36,1,1,3,9,9200
2000,4,648429,100,Households under 1970 definition,5505908,2,100,2,2,10,1,1,5,3,BBBBBBB
2000,4,648429,100,Households under 1970 definition,5505908,3,100,3,2,14,1,1,5,4,BBBBBBB
2000,4,648429,100,Households under 1970 definition,5505908,4,100,4,1,25,2,8,5,5,20000
2000,4,648706,100,Households under 1970 definition,874092,1,100,1,2,34,1,2,3,10,10000
2000,4,648706,100,Households under 1970 definition,874092,2,100,2,2,7,1,2,5,2,BBBBBBB
2000,4,648706,100,Households under 1970 definition,874092,3,100,3,2,32,1,2,5,10,11000
2000,4,648893,100,Households under 1970 definition,4414931,1,100,1,1,73,1,1,4,9,1000
2000,4,649068,100,Households under 1970 definition,7800687,1,100,1,2,24,1,2,5,12,-1600
2000,4,649068,100,Households under 1970 definition,7800687,2,100,2,2,3,1,2,5,1,BBBBBBB
2000,4,649312,100,Households under 1970 definition,1722538,1,100,1,2,45,1,1,3,9,16500
2000,4,649312,100,Households under 1970 definition,1722538,2,100,2,2,14,1,1,5,4,BBBBBBB
2000,4,649312,100,Households under 1970 definition,1722538,3,100,3,1,11,1,1,5,2,BBBBBBB
2000,4,649585,100,Households under 1970 definition,5897352,1,100,1,1,32,1,1,3,9,17000
2000,4,649783,100,Group quarters--Institutions,8729408,1,100,1,1,19,1,2,2,9,0
2000,4,650092,100,Households under 1970 definition,4943945,1,100,1,1,45,1,1,1,6,32000
2000,4,650092,100,Households under 1970 definition,4943945,2,100,2,2,44,1,1,1,10,6000
2000,4,650092,100,Households under 1970 definition,4943945,3,100,3,1,20,1,1,5,11,7300
2000,4,650126,100,Households under 1970 definition,5672121,1,100,1,1,47,1,2,1,4,17000
2000,4,650126,100,Households under 1970 definition,5672121,2,100,2,2,48,1,2,1,6,0
2000,4,650126,100,Households under 1970 definition,5672121,3,100,3,1,19,1,2,5,9,1400
2000,4,650126,100,Households under 1970 definition,5672121,4,100,4,2,18,1,2,5,8,620
2000,4,650126,100,Households under 1970 definition,5672121,5,100,5,2,18,1,2,5,10,10
2000,4,650384,100,Households under 1970 definition,536835,1,100,1,1,40,1,1,1,11,29000
2000,4,650384,100,Households under 1970 definition,536835,2,100,2,2,33,1,1,1,11,23000
2000,4,650393,100,Households under 1970 definition,763437,1,100,1,1,30,1,1,1,9,23000
2000,4,650393,100,Households under 1970 definition,763437,2,100,2,2,30,1,1,1,9,30300
2000,4,650393,100,Households under 1970 definition,763437,3,100,3,2,7,1,1,5,2,BBBBBBB
2000,4,650393,100,Households under 1970 definition,763437,4,100,4,2,4,1,1,5,1,BBBBBBB
2000,4,650413,100,Households under 1970 definition,1146745,1,100,1,1,41,1,2,3,11,37000
2000,4,650443,100,Households under 1970 definition,1719480,1,100,1,1,47,1,1,1,9,45000
2000,4,650443,100,Households under 1970 definition,1719480,2,100,2,2,45,1,1,1,9,11000
2000,4,650443,100,Households under 1970 definition,1719480,3,100,3,1,23,1,1,3,9,30000
2000,4,650443,100,Households under 1970 definition,1719480,4,100,4,1,15,1,1,5,5,1100
2000,4,650534,100,Households under 1970 definition,3576311,1,100,1,1,33,1,2,1,9,12000
2000,4,650534,100,Households under 1970 definition,3576311,2,100,2,2,23,1,2,1,11,13000
2000,4,650534,100,Households under 1970 definition,3576311,3,100,3,1,9,1,2,5,2,BBBBBBB
2000,4,650534,100,Households under 1970 definition,3576311,4,100,4,1,16,1,2,5,6,1000
2000,4,650602,100,Group quarters--Institutions,4792637,1,100,1,1,23,1,2,1,9,0
2000,4,650667,100,Households under 1970 definition,5939005,1,100,1,2,26,1,2,5,11,14000
2000,4,650667,100,Households under 1970 definition,5939005,2,100,2,1,3,1,2,5,1,BBBBBBB
2000,4,650667,100,Households under 1970 definition,5939005,3,100,3,1,27,1,2,3,11,31000
2000,4,651208,100,Households under 1970 definition,3140699,1,100,1,2,53,1,1,1,11,150
2000,4,651208,100,Households under 1970 definition,3140699,2,100,2,1,52,1,1,1,9,6000
2000,4,651208,100,Households under 1970 definition,3140699,3,100,3,2,76,1,1,2,13,6400
2000,4,651343,100,Households under 1970 definition,4375709,1,100,1,1,38,1,1,1,12,48200
2000,4,651343,100,Households under 1970 definition,4375709,2,100,2,2,38,1,1,1,12,17000
2000,4,651343,100,Households under 1970 definition,4375709,3,100,3,1,16,1,1,5,6,1000
2000,4,651377,100,Households under 1970 definition,4653144,1,100,1,1,58,1,1,1,9,21820
2000,4,651377,100,Households under 1970 definition,4653144,2,100,2,2,57,1,1,1,5,0
2000,4,651377,100,Households under 1970 definition,4653144,3,100,3,2,93,1,1,2,3,8800
2000,4,651463,100,Households under 1970 definition,5503555,1,100,1,1,30,1,1,1,13,42000
2000,4,651463,100,Households under 1970 definition,5503555,2,100,2,2,23,1,1,1,13,25000
2000,4,651466,100,Group quarters--Institutions,5529357,1,100,1,2,93,1,1,2,11,10400
2000,4,651676,100,Households under 1970 definition,7626569,1,100,1,2,60,1,1,1,9,3300
2000,4,651676,100,Households under 1970 definition,7626569,2,100,2,1,67,1,1,1,9,21100
2000,4,651912,100,Households under 1970 definition,9834733,1,100,1,1,36,1,1,3,9,29000
2000,4,651929,100,Households under 1970 definition,59749,1,100,1,1,32,1,1,1,10,24000
2000,4,651929,100,Households under 1970 definition,59749,2,100,2,2,37,1,1,1,9,4100
2000,4,651929,100,Households under 1970 definition,59749,3,100,3,1,4,1,1,5,1,BBBBBBB
2000,4,651982,100,Households under 1970 definition,1019099,1,100,1,2,66,1,1,2,9,6000
2000,4,652043,100,Other group quarters,2031090,1,100,1,2,88,1,1,2,4,18000
2000,4,652044,100,Households under 1970 definition,2061663,1,100,1,2,84,1,1,2,3,12260
2000,4,652133,100,Households under 1970 definition,3530126,1,100,1,1,34,1,1,1,11,29330
2000,4,652133,100,Households under 1970 definition,3530126,2,100,2,2,36,1,1,1,15,10300
2000,4,652133,100,Households under 1970 definition,3530126,3,100,3,1,12,1,1,5,3,BBBBBBB
2000,4,652133,100,Households under 1970 definition,3530126,4,100,4,1,9,1,1,5,2,BBBBBBB
2000,4,652305,100,Households under 1970 definition,6548491,1,100,1,1,48,1,1,3,9,27500
2000,4,652305,100,Households under 1970 definition,6548491,2,100,2,2,48,1,1,3,9,25000
2000,4,652453,100,Households under 1970 definition,9230979,1,100,1,1,46,1,1,1,14,68000
2000,4,652453,100,Households under 1970 definition,9230979,2,100,2,2,39,1,1,1,9,5500
2000,4,652453,100,Households under 1970 definition,9230979,3,100,3,2,17,1,1,5,6,1800
2000,4,652453,100,Households under 1970 definition,9230979,4,100,4,1,13,1,1,5,3,BBBBBBB
2000,4,652453,100,Households under 1970 definition,9230979,5,100,5,2,7,1,1,5,2,BBBBBBB
2000,4,652613,100,Households under 1970 definition,2092575,1,100,1,2,73,1,1,2,9,3600
2000,4,652613,100,Households under 1970 definition,2092575,2,100,2,1,25,1,1,5,10,14500
2000,4,652613,100,Households under 1970 definition,2092575,3,100,3,2,18,1,1,5,8,3500
2000,4,652613,100,Households under 1970 definition,2092575,4,100,4,2,24,1,1,3,10,16600
2000,4,652613,100,Households under 1970 definition,2092575,5,100,5,1,3,1,1,5,1,BBBBBBB
2000,4,652613,100,Households under 1970 definition,2092575,6,100,6,2,1,1,1,5,0,BBBBBBB
2000,4,652873,100,Households under 1970 definition,7037297,1,100,1,1,23,1,1,5,9,19200
2000,4,652937,100,Households under 1970 definition,8130870,1,100,1,2,70,1,1,2,10,0
2000,4,652937,100,Households under 1970 definition,8130870,2,100,2,1,51,1,1,5,12,26000
2000,4,652999,100,Households under 1970 definition,9365413,1,100,1,1,38,1,1,1,10,29050
2000,4,652999,100,Households under 1970 definition,9365413,2,100,2,2,34,1,1,1,12,13000
2000,4,652999,100,Households under 1970 definition,9365413,3,100,3,2,14,1,1,5,4,BBBBBBB
2000,4,652999,100,Households under 1970 definition,9365413,4,100,4,1,10,1,1,5,2,BBBBBBB
2000,4,652999,100,Households under 1970 definition,9365413,5,100,5,1,9,1,1,5,2,BBBBBBB
2000,4,653023,100,Households under 1970 definition,9736114,1,100,1,2,58,1,1,1,13,39000
2000,4,653023,100,Households under 1970 definition,9736114,2,100,2,1,58,1,1,1,16,78350
2000,4,653077,100,Households under 1970 definition,632994,1,100,1,1,35,1,1,1,7,23600
2000,4,653077,100,Households under 1970 definition,632994,2,100,2,2,37,1,1,1,9,0
2000,4,653077,100,Households under 1970 definition,632994,3,100,3,1,11,1,1,5,3,BBBBBBB
2000,4,653077,100,Households under 1970 definition,632994,4,100,4,2,6,1,1,5,2,BBBBBBB
2000,4,653631,100,Households under 1970 definition,9783594,1,100,1,1,32,1,1,1,12,50000
2000,4,653631,100,Households under 1970 definition,9783594,2,100,2,2,32,1,1,1,13,29000
2000,4,653631,100,Households under 1970 definition,9783594,3,100,3,1,5,1,1,5,1,BBBBBBB
2000,4,654095,100,Households under 1970 definition,6106413,1,100,1,1,81,1,1,1,4,7800
2000,4,654095,100,Households under 1970 definition,6106413,2,100,2,2,89,1,1,1,4,0
2000,4,654110,100,Households under 1970 definition,6383038,1,100,1,1,74,1,1,1,13,32300
2000,4,654110,100,Households under 1970 definition,6383038,2,100,2,2,63,1,1,1,13,34100
2000,4,654188,100,Households under 1970 definition,7452713,1,100,1,1,54,1,1,1,9,40100
2000,4,654188,100,Households under 1970 definition,7452713,2,100,2,2,52,1,1,1,9,15000
2000,4,654255,100,Households under 1970 definition,8358678,1,100,1,1,39,1,1,1,8,34000
2000,4,654255,100,Households under 1970 definition,8358678,2,100,2,2,37,1,1,1,7,0
2000,4,654255,100,Households under 1970 definition,8358678,3,100,3,2,10,1,1,5,2,BBBBBBB
2000,4,654255,100,Households under 1970 definition,8358678,4,100,4,1,8,1,1,5,2,BBBBBBB
2000,4,654366,100,Households under 1970 definition,9702347,1,100,1,1,41,1,1,1,9,47000
2000,4,654366,100,Households under 1970 definition,9702347,2,100,2,2,34,1,1,1,11,11100
2000,4,654366,100,Households under 1970 definition,9702347,3,100,3,2,13,1,1,5,3,BBBBBBB
2000,4,654366,100,Households under 1970 definition,9702347,4,100,4,1,8,1,1,5,2,BBBBBBB
2000,4,654416,100,Households under 1970 definition,374084,1,100,1,2,81,1,1,2,5,6300
2000,4,654416,100,Households under 1970 definition,374084,2,100,2,1,64,1,1,3,6,8000
2000,4,654518,100,Households under 1970 definition,1803758,1,100,1,2,68,1,1,3,9,24400
2000,4,654634,100,Households under 1970 definition,3424474,1,100,1,1,84,1,1,1,3,7300
2000,4,654634,100,Households under 1970 definition,3424474,2,100,2,2,79,1,1,1,6,4000
2000,4,654673,100,Households under 1970 definition,3932867,1,100,1,2,36,1,1,4,9,16400
2000,4,654673,100,Households under 1970 definition,3932867,2,100,2,1,10,1,1,5,3,BBBBBBB
2000,4,654673,100,Households under 1970 definition,3932867,3,100,3,2,10,1,1,5,3,BBBBBBB
2000,4,654673,100,Households under 1970 definition,3932867,4,100,4,2,36,1,1,3,9,0
2000,4,654699,100,Households under 1970 definition,4312033,1,100,1,2,40,1,1,3,5,3000
2000,4,654941,100,Households under 1970 definition,7961078,1,100,1,1,56,1,1,1,10,500
2000,4,654941,100,Households under 1970 definition,7961078,2,100,2,2,50,1,1,1,9,0
2000,4,654941,100,Households under 1970 definition,7961078,3,100,3,1,29,1,1,5,13,19600
2000,4,655249,100,Households under 1970 definition,1542021,1,100,1,2,66,1,1,1,13,48500
2000,4,655249,100,Households under 1970 definition,1542021,2,100,2,1,69,1,1,1,16,209700
2000,4,655440,100,Households under 1970 definition,3399053,1,100,1,2,34,1,2,3,9,29000
2000,4,655440,100,Households under 1970 definition,3399053,2,100,2,1,11,1,2,5,3,BBBBBBB
2000,4,655497,100,Households under 1970 definition,3921861,1,100,1,1,49,1,1,1,11,21000
2000,4,655497,100,Households under 1970 definition,3921861,2,100,2,2,47,1,1,1,9,28000
2000,4,655497,100,Households under 1970 definition,3921861,3,100,3,2,5,1,1,5,1,BBBBBBB
2000,4,655497,100,Households under 1970 definition,3921861,4,100,4,2,69,1,1,2,9,15200
2000,4,655537,100,Households under 1970 definition,4283921,1,100,1,2,78,1,1,1,13,6200
2000,4,655537,100,Households under 1970 definition,4283921,2,100,2,1,83,1,1,1,12,38500
2000,4,655608,100,Households under 1970 definition,5018281,1,100,1,1,35,1,1,1,9,56000
2000,4,655608,100,Households under 1970 definition,5018281,2,100,2,2,30,1,1,1,5,5900
2000,4,655608,100,Households under 1970 definition,5018281,3,100,3,2,3,1,1,5,1,BBBBBBB
2000,4,656104,100,Households under 1970 definition,9934556,1,100,1,2,73,1,1,2,11,9600
2000,4,656199,100,Households under 1970 definition,1393952,1,100,1,2,53,1,1,3,15,40300
2000,4,656207,100,Households under 1970 definition,1524816,1,100,1,2,19,1,9,5,11,3900
2000,4,656207,100,Households under 1970 definition,1524816,2,100,2,2,19,2,8,5,11,16500
2000,4,656282,100,Households under 1970 definition,2797171,1,100,1,1,43,1,1,3,9,40000
2000,4,656377,100,Households under 1970 definition,4392633,1,100,1,2,59,1,1,2,5,19200
2000,4,656515,100,Households under 1970 definition,6488566,1,100,1,1,55,1,1,1,9,28000
2000,4,656515,100,Households under 1970 definition,6488566,2,100,2,2,53,1,1,1,9,26000
2000,4,656515,100,Households under 1970 definition,6488566,3,100,3,1,24,1,1,5,9,26000
2000,4,656577,100,Households under 1970 definition,7437131,1,100,1,1,36,1,1,1,11,50000
2000,4,656577,100,Households under 1970 definition,7437131,2,100,2,2,34,1,1,1,6,35000
2000,4,656577,100,Households under 1970 definition,7437131,3,100,3,2,14,1,1,5,5,BBBBBBB
2000,4,656577,100,Households under 1970 definition,7437131,4,100,4,1,8,1,1,5,2,BBBBBBB
2000,4,656591,100,Households under 1970 definition,7653575,1,100,1,1,36,1,1,3,13,28500
2000,4,656697,100,Households under 1970 definition,9393130,1,100,1,1,52,1,1,1,13,102000
2000,4,656697,100,Households under 1970 definition,9393130,2,100,2,2,49,1,1,1,11,7200
2000,4,656697,100,Households under 1970 definition,9393130,3,100,3,2,75,1,1,2,6,13300
2000,4,656709,100,Households under 1970 definition,9548567,1,100,1,2,79,1,1,2,9,23000
2000,4,656913,100,Households under 1970 definition,1952363,1,100,1,1,39,1,2,3,11,42000
2000,4,656913,100,Households under 1970 definition,1952363,2,100,2,2,33,1,1,5,7,12000
2000,4,657075,100,Households under 1970 definition,3717884,1,100,1,1,67,1,1,1,14,24380
2000,4,657075,100,Households under 1970 definition,3717884,2,100,2,2,49,1,1,1,11,51000
2000,4,657075,100,Households under 1970 definition,3717884,3,100,3,1,24,1,1,5,13,10000
2000,4,657164,100,Households under 1970 definition,4605515,1,100,1,1,22,1,1,1,6,23000
2000,4,657164,100,Households under 1970 definition,4605515,2,100,2,2,19,1,1,1,6,0
2000,4,657164,100,Households under 1970 definition,4605515,3,100,3,2,0,1,1,5,0,BBBBBBB
2000,4,657176,100,Households under 1970 definition,4768184,1,100,1,1,47,1,1,1,9,40000
2000,4,657176,100,Households under 1970 definition,4768184,2,100,2,2,44,1,1,1,9,26000
2000,4,657176,100,Households under 1970 definition,4768184,3,100,3,2,16,1,1,5,5,0
2000,4,657322,100,Households under 1970 definition,6330916,1,100,1,2,50,1,1,3,12,21000
2000,4,657910,100,Other group quarters,2520668,1,100,1,2,22,1,9,1,11,8000
2000,4,658201,100,Households under 1970 definition,5180702,1,100,1,1,55,1,1,1,11,43800
2000,4,658201,100,Households under 1970 definition,5180702,2,100,2,2,54,1,1,1,10,2900
2000,4,658245,100,Households under 1970 definition,5585905,1,100,1,1,45,1,1,1,7,30000
2000,4,658245,100,Households under 1970 definition,5585905,2,100,2,2,41,1,1,1,10,16030
2000,4,658245,100,Households under 1970 definition,5585905,3,100,3,2,68,1,1,3,3,0
2000,4,658330,100,Households under 1970 definition,6459964,1,100,1,1,42,1,1,1,13,50200
2000,4,658330,100,Households under 1970 definition,6459964,2,100,2,2,40,1,1,1,11,40000
2000,4,658330,100,Households under 1970 definition,6459964,3,100,3,2,19,1,1,5,9,850
2000,4,658330,100,Households under 1970 definition,6459964,4,100,4,1,14,1,1,5,4,BBBBBBB
2000,4,658403,100,Households under 1970 definition,7107599,1,100,1,1,43,1,1,1,13,27500
2000,4,658403,100,Households under 1970 definition,7107599,2,100,2,2,34,1,1,1,11,18700
2000,4,658403,100,Households under 1970 definition,7107599,3,100,3,1,8,1,1,5,2,BBBBBBB
2000,4,658403,100,Households under 1970 definition,7107599,4,100,4,1,6,1,1,5,2,BBBBBBB
2000,4,658543,100,Households under 1970 definition,8388391,1,100,1,1,36,1,1,3,10,100000
2000,4,658543,100,Households under 1970 definition,8388391,2,100,2,2,35,1,1,3,15,75000
2000,4,658684,100,Households under 1970 definition,9682964,1,100,1,1,66,1,1,1,9,25600
2000,4,658684,100,Households under 1970 definition,9682964,2,100,2,2,71,1,1,1,9,14600
2000,4,658896,100,Households under 1970 definition,3037378,1,100,1,1,66,1,1,1,11,39300
2000,4,658896,100,Households under 1970 definition,3037378,2,100,2,2,61,1,1,1,13,1970
2000,4,659029,100,Households under 1970 definition,5031463,1,100,1,1,47,1,2,1,11,56000
2000,4,659029,100,Households under 1970 definition,5031463,2,100,2,2,45,1,1,1,9,11300
2000,4,659029,100,Households under 1970 definition,5031463,3,100,3,1,18,1,2,5,9,8000
2000,4,659029,100,Households under 1970 definition,5031463,4,100,4,1,15,1,2,5,6,0
2000,4,659197,100,Households under 1970 definition,8125805,1,100,1,1,56,1,1,1,13,68700
2000,4,659197,100,Households under 1970 definition,8125805,2,100,2,2,46,1,1,1,12,10960
2000,4,659197,100,Households under 1970 definition,8125805,3,100,3,1,17,1,1,5,6,4000
2000,4,659197,100,Households under 1970 definition,8125805,4,100,4,2,14,1,1,5,4,BBBBBBB
2000,4,659306,100,Households under 1970 definition,9980520,1,100,1,2,41,1,1,3,12,45000
2000,4,659306,100,Households under 1970 definition,9980520,2,100,2,2,8,1,1,5,2,BBBBBBB
2000,4,659306,100,Households under 1970 definition,9980520,3,100,3,1,6,1,1,5,2,BBBBBBB
2000,4,659329,100,Households under 1970 definition,404494,1,100,1,1,45,1,1,1,13,34000
2000,4,659329,100,Households under 1970 definition,404494,2,100,2,2,41,1,1,1,9,6400
2000,4,659329,100,Households under 1970 definition,404494,3,100,3,2,16,1,1,5,6,0
2000,4,659329,100,Households under 1970 definition,404494,4,100,4,2,12,1,1,5,3,BBBBBBB
2000,4,659376,100,Households under 1970 definition,1222235,1,100,1,2,46,1,2,1,9,3200
2000,4,659376,100,Households under 1970 definition,1222235,2,100,2,1,45,1,2,1,10,11000
2000,4,659376,100,Households under 1970 definition,1222235,3,100,3,2,16,1,2,5,6,700
2000,4,659376,100,Households under 1970 definition,1222235,4,100,4,2,16,1,2,5,5,4300
2000,4,659545,100,Households under 1970 definition,4388615,1,100,1,1,63,1,1,1,4,28000
2000,4,659545,100,Households under 1970 definition,4388615,2,100,2,2,52,1,1,1,11,12000
2000,4,659831,100,Households under 1970 definition,9471742,1,100,1,1,48,1,1,5,9,25000
2000,4,660137,100,Households under 1970 definition,5827850,1,100,1,2,71,1,1,2,7,12000
2000,4,660286,100,Households under 1970 definition,8892184,1,100,1,1,31,1,1,1,10,33020
2000,4,660286,100,Households under 1970 definition,8892184,2,100,2,2,29,1,1,1,13,27000
2000,4,660286,100,Households under 1970 definition,8892184,3,100,3,1,6,1,1,5,2,BBBBBBB
2000,4,660286,100,Households under 1970 definition,8892184,4,100,4,1,3,1,1,5,2,BBBBBBB
2000,4,660286,100,Households under 1970 definition,8892184,5,100,5,1,1,1,1,5,0,BBBBBBB
2000,4,660458,100,Other group quarters,2161639,1,100,1,1,37,1,1,4,1,28000
2000,4,660511,100,Households under 1970 definition,3344728,1,100,1,1,64,1,1,1,13,80000
2000,4,660511,100,Households under 1970 definition,3344728,2,100,2,2,62,1,1,1,13,248400
2000,4,660517,100,Households under 1970 definition,3443323,1,100,1,1,45,1,1,1,14,66000
2000,4,660517,100,Households under 1970 definition,3443323,2,100,2,2,42,1,1,1,13,25000
2000,4,660517,100,Households under 1970 definition,3443323,3,100,3,2,17,1,1,5,6,6000
2000,4,660517,100,Households under 1970 definition,3443323,4,100,4,2,14,1,1,5,4,BBBBBBB
2000,4,660661,100,Households under 1970 definition,5933322,1,100,1,2,43,1,1,3,12,15600
2000,4,660661,100,Households under 1970 definition,5933322,2,100,2,1,17,1,1,5,4,600
2000,4,660764,100,Households under 1970 definition,7848209,1,100,1,2,35,1,1,4,11,0
2000,4,660764,100,Households under 1970 definition,7848209,2,100,2,1,16,1,1,5,6,1500
2000,4,660764,100,Households under 1970 definition,7848209,3,100,3,1,15,1,1,5,5,0
2000,4,660764,100,Households under 1970 definition,7848209,4,100,4,1,11,1,1,5,3,BBBBBBB
2000,4,660874,100,Households under 1970 definition,85487,1,100,1,1,43,1,2,1,12,37000
2000,4,660874,100,Households under 1970 definition,85487,2,100,2,2,43,1,2,1,8,44400
2000,4,660874,100,Households under 1970 definition,85487,3,100,3,1,18,1,2,5,7,4000
2000,4,660874,100,Households under 1970 definition,85487,4,100,4,2,16,1,2,5,6,0
2000,4,660874,100,Households under 1970 definition,85487,5,100,5,2,16,1,2,5,6,0
2000,4,660874,100,Households under 1970 definition,85487,6,100,6,1,16,1,2,5,5,0
2000,4,660905,100,Households under 1970 definition,806957,1,100,1,1,33,1,2,5,9,25000
2000,4,660905,100,Households under 1970 definition,806957,2,100,2,1,13,1,2,5,4,BBBBBBB
2000,4,660905,100,Households under 1970 definition,806957,3,100,3,2,14,1,2,5,5,BBBBBBB
2000,4,661134,100,Households under 1970 definition,5768671,1,100,1,1,45,1,1,3,10,60000
2000,4,661134,100,Households under 1970 definition,5768671,2,100,2,1,32,1,1,5,11,35000
2000,4,661283,100,Households under 1970 definition,8784591,1,100,1,1,29,1,1,1,10,17200
2000,4,661283,100,Households under 1970 definition,8784591,2,100,2,2,31,1,1,1,13,33000
2000,4,661348,100,Households under 1970 definition,383692,1,100,1,1,54,1,2,1,13,42900
2000,4,661348,100,Households under 1970 definition,383692,2,100,2,2,55,1,2,1,13,73000
2000,4,661405,100,Households under 1970 definition,1620822,1,100,1,1,61,1,1,1,9,17500
2000,4,661405,100,Households under 1970 definition,1620822,2,100,2,2,68,1,1,1,9,11700
2000,4,661962,100,Households under 1970 definition,4629995,1,100,1,1,28,1,2,1,9,50000
2000,4,661962,100,Households under 1970 definition,4629995,2,100,2,2,23,1,2,1,11,17000
2000,4,661965,100,Households under 1970 definition,4656497,1,100,1,1,31,1,1,1,13,15230
2000,4,661965,100,Households under 1970 definition,4656497,2,100,2,2,33,1,1,1,14,64050
2000,4,661965,100,Households under 1970 definition,4656497,3,100,3,1,0,1,1,5,0,BBBBBBB
2000,4,662137,100,Households under 1970 definition,8618592,1,100,1,1,66,1,1,2,1,9000
2000,4,662137,100,Households under 1970 definition,8618592,2,100,2,1,23,1,1,5,6,24000
2000,4,662137,100,Households under 1970 definition,8618592,3,100,3,2,40,1,1,5,9,0
2000,4,662189,100,Group quarters--Institutions,9520573,1,100,1,2,85,1,1,5,11,17900
2000,4,662233,100,Households under 1970 definition,543005,1,100,1,2,30,1,2,5,9,16000
2000,4,662233,100,Households under 1970 definition,543005,2,100,2,2,6,1,2,5,2,BBBBBBB
2000,4,662233,100,Households under 1970 definition,543005,3,100,3,1,9,1,2,5,2,BBBBBBB
2000,4,662285,100,Households under 1970 definition,1460015,1,100,1,1,40,1,2,1,11,23000
2000,4,662285,100,Households under 1970 definition,1460015,2,100,2,2,38,1,2,1,9,10000
2000,4,662285,100,Households under 1970 definition,1460015,3,100,3,2,12,1,2,5,3,BBBBBBB
2000,4,662285,100,Households under 1970 definition,1460015,4,100,4,1,18,1,2,5,7,0
2000,4,662285,100,Households under 1970 definition,1460015,5,100,5,2,11,1,2,5,2,BBBBBBB
2000,4,662424,100,Households under 1970 definition,3946205,1,100,1,2,33,1,1,1,13,12000
2000,4,662424,100,Households under 1970 definition,3946205,2,100,2,1,12,1,1,5,4,BBBBBBB
